Hotel,link,review
Hotel Relais Bosquet Paris,https://www.tripadvisor.in/Hotel_Review-g187147-d229602-Reviews-or15-Hotel_Relais_Bosquet_Paris-Paris_Ile_de_France.html#REVIEWS,"Nice large room and it was well appointed.  The staff was very friendly, and the location, just 5 minutes from the Eiffel Tower, could not be better.  We will definitely stay here again when we come back to Paris."
Hotel Relais Bosquet Paris,https://www.tripadvisor.in/Hotel_Review-g187147-d229602-Reviews-or15-Hotel_Relais_Bosquet_Paris-Paris_Ile_de_France.html#REVIEWS,"Everything about the stay was excellent. Friendly and helpful staff, good breakfast,great location and access to effiel tower,rue cler. Room decent size. Recommend highly. DonH Nashville Tennessee USA"
Hotel Relais Bosquet Paris,https://www.tripadvisor.in/Hotel_Review-g187147-d229602-Reviews-or15-Hotel_Relais_Bosquet_Paris-Paris_Ile_de_France.html#REVIEWS,"Hotel was wonderful, the room we stayed in was small but enough for two people.. there are a lot of restaurants and cafes around that you can walk to and have different flavors of food from all over.. they clean your room everyday if requested.. I would recommend this hotel"
Hotel Relais Bosquet Paris,https://www.tripadvisor.in/Hotel_Review-g187147-d229602-Reviews-or15-Hotel_Relais_Bosquet_Paris-Paris_Ile_de_France.html#REVIEWS,"What a great find! A multi-generational trip to France might have been daunting, pandemic aside. What a pleasure to find such a gem of a hotel, perfectly located with the amazing front of house staff only too happy to offer advice or make arrangements for your stay. While spoilt for accommodation options in Paris, you would be hard-pressed to find such a great balance between price, location and service. definitely a property we would use again, and again, and again!"
Hotel Relais Bosquet Paris,https://www.tripadvisor.in/Hotel_Review-g187147-d229602-Reviews-or15-Hotel_Relais_Bosquet_Paris-Paris_Ile_de_France.html#REVIEWS,"We went to Paris to celebrate a birthday. Like many reviewer‘s have said, the location is wonderful. We walked Rue Cler daily. Lots of nice bakeries, restaurants,  stores, chocolatiers, etc. We got a deluxe room with Eiffel tower view. The view was spectacular (see pictures). The breakfast was very good with many options. The bed was very comfortable. We had a room with a tub/shower combination, which was nice. Staff were very helpful. Traveling during Covid was complicated. Hotel staff recommended a pharmacy that was both convenient in location and also offered a good price for their Covid testing. We did get EU Covid passes (one came prior to departure and the other arrived in our email shortly after check-in). Highly recommend applying for EU Covid pass prior to departure."
Hotel Relais Bosquet Paris,https://www.tripadvisor.in/Hotel_Review-g187147-d229602-Reviews-or20-Hotel_Relais_Bosquet_Paris-Paris_Ile_de_France.html#REVIEWS,"The hotel is in a prime location, cozy and spotlessly clean.  Our beds were very comfortable and the room decor and beautiful bathroom were a delight.  The morning breakfast had a great selection of warm and hot food. we especially appreciated the staff at the desk who were more than helpful and were present 24/7.  Thank you for a wonderful stay."
Hotel Relais Bosquet Paris,https://www.tripadvisor.in/Hotel_Review-g187147-d229602-Reviews-or20-Hotel_Relais_Bosquet_Paris-Paris_Ile_de_France.html#REVIEWS,"We stayed at the Hotel Bosquet the second week in August.  The rooms are larger than most small Parisian hotels and very comfortable.  The hotel has a very relaxed, friendly atmosphere.   This will be the special place that I always come back to when in Paris.  The location is perfect; on a quiet side street with Rue Cler steps away on one side and the wonderful Avenue de la Bourdonnais on the other side.  The Champs de Mar is only 3 blocks away.   There is also a metro stop a couple of blocks away.   Staying at Hotel Bosquet gives you a quiet haven but gives you the excitement of Paris just minutes away."
Hotel Relais Bosquet Paris,https://www.tripadvisor.in/Hotel_Review-g187147-d229602-Reviews-or20-Hotel_Relais_Bosquet_Paris-Paris_Ile_de_France.html#REVIEWS,"The hotel was cute, off of a corner street, and the interior decorations were subtle but comforting. They had the most comfortable beds I've ever slept in. The room was much smaller than expected, however, but we made do. The customer service was very friendly and accommodating. The location is perfect, surrounded by a plethora of restaurants, a walk away from the tower, and a short drive to all the main sites. Definitely staying again for my next trip to Paris."
Hotel Relais Bosquet Paris,https://www.tripadvisor.in/Hotel_Review-g187147-d229602-Reviews-or20-Hotel_Relais_Bosquet_Paris-Paris_Ile_de_France.html#REVIEWS,"The hotel staff was very friendly and helpful from the moment I checked in! They continued this excellent service the entire time I was there. Not only the service was good, but the room was amazing and gave a beautiful view of the eiffel tower. I orderd the superior room with the view and the room was clean and had everything I wanted! Including a bath tub. I would reccomend this hotel to anyone going to Paris! The best part about it, is that it is affordable."
Hotel Relais Bosquet Paris,https://www.tripadvisor.in/Hotel_Review-g187147-d229602-Reviews-or20-Hotel_Relais_Bosquet_Paris-Paris_Ile_de_France.html#REVIEWS,Hotel was very clean and close to the Eiffel tower as you can walk. Lots of good restaurants on the street as well. Room was not big but very nice. Breakfast was okay. I would recommend going to nearby restaurants. Definitely recommend.
Hotel Le 123 Elysees - Astotel,https://www.tripadvisor.in/https://www.tripadvisor.in/Hotel_Review-g187147-d228783-Reviews-Hotel_Le_123_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,Clean very clean location location location. Staff was outstanding    U can tell it was ran professionally and the staff was informed and worked from the hart. So glad i made the choice to stay there. Breakfast was great. And clean. We enjoyed our stay very much
Hotel Le 123 Elysees - Astotel,https://www.tripadvisor.in/https://www.tripadvisor.in/Hotel_Review-g187147-d228783-Reviews-Hotel_Le_123_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,Super location with very friendly and helpful staff proactively advising us how to get to specific places. Hotel accomodated the marathon runners with an early morning carb breakfast on race day to set us up for the day. Rooms are clean and well furnished.
Hotel Le 123 Elysees - Astotel,https://www.tripadvisor.in/https://www.tripadvisor.in/Hotel_Review-g187147-d228783-Reviews-Hotel_Le_123_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,"How cool is this place? Superb location, fantastic room, great breakfast plus an open free self service bar from 2pm with cakes, cookies, pies, chips, (non-alcoholic) drinks (actually guests can use these bars in any of the 16 or so sister hotels all over Paris as well). And most importantly - super friendly staff, all of them, but especially Salvatore treated us as if we were his.personal guests at his place, a real receptionist gem!"
Hotel Le 123 Elysees - Astotel,https://www.tripadvisor.in/https://www.tripadvisor.in/Hotel_Review-g187147-d228783-Reviews-Hotel_Le_123_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,"Nice hotel only 100 meters from the nearest metro station and 500 meters from Champs-Élysées. The hotel is located on a very busy corner with a lot of traffic, but the windows are pretty soundproof however; you must expect a lot of traffic noise with open windows! Very clean, light, classic and high-ceilinged room in a (for central Paris) rather reasonable big size. Beds are very wide with excellent matrasses, so sleeping comfort is great. The bathroom is equipped with everything you need - and a little more (bathrobe, slippers, etc.) and the toiletries are high quality. The contents of the (non-alcoholic) minibar and food/beverages in the lounge are FREE, great idea when thinking about what certain hotels ask for... The breakfast has good variation, but not really wow! Staff is"
Hotel Le 123 Elysees - Astotel,https://www.tripadvisor.in/https://www.tripadvisor.in/Hotel_Review-g187147-d228783-Reviews-Hotel_Le_123_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,Here for business. Great location. Excellent staff - very efficient and welcoming. Free soft drinks and snacks. Breakfast has good choice of cold and some warm food. Room was clean. Very happy with my stay
Hotel Le 123 Elysees - Astotel,https://www.tripadvisor.in/Hotel_Review-g187147-d228783-Reviews-or{}-Hotel_Le_123_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,Clean very clean location location location. Staff was outstanding    U can tell it was ran professionally and the staff was informed and worked from the hart. So glad i made the choice to stay there. Breakfast was great. And clean. We enjoyed our stay very much
Hotel Le 123 Elysees - Astotel,https://www.tripadvisor.in/Hotel_Review-g187147-d228783-Reviews-or{}-Hotel_Le_123_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,Super location with very friendly and helpful staff proactively advising us how to get to specific places. Hotel accomodated the marathon runners with an early morning carb breakfast on race day to set us up for the day. Rooms are clean and well furnished.
Hotel Le 123 Elysees - Astotel,https://www.tripadvisor.in/Hotel_Review-g187147-d228783-Reviews-or{}-Hotel_Le_123_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,"How cool is this place? Superb location, fantastic room, great breakfast plus an open free self service bar from 2pm with cakes, cookies, pies, chips, (non-alcoholic) drinks (actually guests can use these bars in any of the 16 or so sister hotels all over Paris as well). And most importantly - super friendly staff, all of them, but especially Salvatore treated us as if we were his.personal guests at his place, a real receptionist gem!"
Hotel Le 123 Elysees - Astotel,https://www.tripadvisor.in/Hotel_Review-g187147-d228783-Reviews-or{}-Hotel_Le_123_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,"Nice hotel only 100 meters from the nearest metro station and 500 meters from Champs-Élysées. The hotel is located on a very busy corner with a lot of traffic, but the windows are pretty soundproof however; you must expect a lot of traffic noise with open windows! Very clean, light, classic and high-ceilinged room in a (for central Paris) rather reasonable big size. Beds are very wide with excellent matrasses, so sleeping comfort is great. The bathroom is equipped with everything you need - and a little more (bathrobe, slippers, etc.) and the toiletries are high quality. The contents of the (non-alcoholic) minibar and food/beverages in the lounge are FREE, great idea when thinking about what certain hotels ask for... The breakfast has good variation, but not really wow! Staff is"
Hotel Le 123 Elysees - Astotel,https://www.tripadvisor.in/Hotel_Review-g187147-d228783-Reviews-or{}-Hotel_Le_123_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,Here for business. Great location. Excellent staff - very efficient and welcoming. Free soft drinks and snacks. Breakfast has good choice of cold and some warm food. Room was clean. Very happy with my stay
Hotel Le 123 Elysees - Astotel,https://www.tripadvisor.in/Hotel_Review-g187147-d228783-Reviews-or5-Hotel_Le_123_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,"Everything was excellent!! Service is superb! Breakfast very good : variety, clean, safety, and service The free minibar and free afternoon soft drinks, coffee is a smart idea and very convenient. Location is also superb in my opinion. Is small hotel, quiet, but everything working so good"
Hotel Le 123 Elysees - Astotel,https://www.tripadvisor.in/Hotel_Review-g187147-d228783-Reviews-or5-Hotel_Le_123_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,"We were delighted with how wonderful the staff is at 123 Elysees/Astotel. When I needed help, the desk clerks quickly sought solutions. The hotel is lovely, very clean, and chic! Breakfast was yummy, tea/snack was very good! Salvatore kept us laughing; all of the staff works hard to please! AAA+++. Will stay there, again! Thank-you, all, again!"
Hotel Le 123 Elysees - Astotel,https://www.tripadvisor.in/Hotel_Review-g187147-d228783-Reviews-or5-Hotel_Le_123_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,super friendly and efficient staff.  The room was clean big and bright .Really big comfortable bed! The breakfast is good and the mini bar well stocked with complimentary non alcoholic drinks ..and plenty of tasty snacks to help yourself to throughout the day downstairs. Location is prefect its so central .You can walk anywhere and there is a taxi rank right outside hotel . Finally I left something precious in my room and Salvatore at the front desk has personally made sure it has been posted back to me .Of course I  covered costs but so pleased he was helpful .I will be staying again for sure .
Hotel Le 123 Elysees - Astotel,https://www.tripadvisor.in/Hotel_Review-g187147-d228783-Reviews-or5-Hotel_Le_123_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,"This was a great place to stay.  I can not recommend it enough. The staff was friendly and helpful.  We had some problems getting the correct documents for our covid tests and we needed the documents to fly out the next day. I asked at the desk where we should go, only expecting directs.  Salvatore, bless him, was amazingly helpful.  He went to two different pharmacies to find out how to get the information and then took our information and came back with everything we needed. And, he did all of this with a big smile. He is a wonderful asset for the hotel. Also, the hotel provided a good breakfast and afternoon tea.  I hope I get a chance to return."
Hotel Le 123 Elysees - Astotel,https://www.tripadvisor.in/Hotel_Review-g187147-d228783-Reviews-or5-Hotel_Le_123_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,"We loved our stay at the Astotel Hotel Le 123 Elysees - so much so that we extended while on vacation and the team at Hotel Le 123 could not have been more accommodating.  The neighborhood location is perfect (easy access to subways, shopping, GREAT cafes, and the tourist district as well).  The rooms (we changed once due to our extension) were very comfortable, good amenities, kept very clean and bathrooms were great by European standard.  The only drawback was the bed was very firm, hard on the back (I sleep on a hard mattress at home but this was even harder) - the linens and pillows were very comfortable though.  The hotel's breakfast and afternoon snacks were perfect for our needs (hot & cold items), and the serving staff were very nice - they even allow you to utilize the"
Hotel Le 123 Elysees - Astotel,https://www.tripadvisor.in/Hotel_Review-g187147-d228783-Reviews-or10-Hotel_Le_123_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,"I can highly recommend this hotel! The location is great, the staff extremely friendly and welcoming. The breakfast had a big variety of food so it should suit everybody. Good firm mattress, wooden room floor, double windows so you cannot hear the traffic outside. Free soft drinks in the minibar and at the bar next to the lobby.  The cost/performance ratio is unbeatable in Paris.  We will definitely book this hotel again for our next Paris trip."
Hotel Le 123 Elysees - Astotel,https://www.tripadvisor.in/Hotel_Review-g187147-d228783-Reviews-or10-Hotel_Le_123_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,"There were 3 of us in the room and we had plenty of room. Balcony was a nice treat. Large, comfortable bathroom. Friendly, professional and helpful staff. It was wonderful to have snacks available when we got home at the end of the day."
Hotel Le 123 Elysees - Astotel,https://www.tripadvisor.in/Hotel_Review-g187147-d228783-Reviews-or10-Hotel_Le_123_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,"We stayed from July 11 to August 9 and from September 6 to 20, 2021. Used to staying in 5-star hotels for one week, we decided for the 123 Elysées because we had to stay 1 month in Paris and then come back for 15 days.  The hotel is very well located a few meters from the Champs Elysées, Boulevard Haussmann and Faubourg St Honoré.  Upon your arrival, Louise, the reception manager or Salvatore, her assistant will welcome you with special attention and this support will be provided throughout your stay, especially if you need to extend at the last minute.  The rooms are very pleasant, bright and spacious.  The bedding is very good.  I recommend rooms 401 and 501.  The breakfast team, thank you Sacha for all your attentions during my stay, will take care of you, always with a"
Hotel Le 123 Elysees - Astotel,https://www.tripadvisor.in/Hotel_Review-g187147-d228783-Reviews-or10-Hotel_Le_123_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,"Very clean Hotel with friendly staff, location is super 5 minute from Champs-Élysées.      The room size is good  There are a lot of restaurants a round the hotel. I asked the staff to give me a room with street View. Metro station is near from hotel."
Hotel Le 123 Elysees - Astotel,https://www.tripadvisor.in/Hotel_Review-g187147-d228783-Reviews-or10-Hotel_Le_123_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,"Good breakfast, with all you can need. Location to aprox. 200 meters from Campos Eliseos. A very professional staff, who try in every moment provide to you with the best service. In summary an excellent option with an excellent quality-price balance."
Hotel Le 123 Elysees - Astotel,https://www.tripadvisor.in/Hotel_Review-g187147-d228783-Reviews-or15-Hotel_Le_123_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,"They did not miss one detail. The rooms were very clean, had  bathrobes , shoes, sewing kits, coffee, everything you would expect in a more expensive hotel. The staff was pleasant and very accommodating. You would not think this small hotel was this good."
Hotel Le 123 Elysees - Astotel,https://www.tripadvisor.in/Hotel_Review-g187147-d228783-Reviews-or15-Hotel_Le_123_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,What a great hotel! Stayed here ( solo ) for the weekend. Friendly staff ( very ) ! And lovely room and great value. Location is just PERFECT ! A min from the metro. 5 mins walk to the champs .. clean hotel with lovely bed and room size! Will def stay here again.
Hotel Le 123 Elysees - Astotel,https://www.tripadvisor.in/Hotel_Review-g187147-d228783-Reviews-or15-Hotel_Le_123_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,"Very accomodating, and good staff. Rooms are very bright and clean. Soaps and shower gel are good quality and i appreciate the bathrobes instead of shower towel. Bed was hard enough to be  good to sleep well."
Hotel Le 123 Elysees - Astotel,https://www.tripadvisor.in/Hotel_Review-g187147-d228783-Reviews-or15-Hotel_Le_123_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,"Fantastic stay! I have booked directly with the hotel. As it was my bday, we got a free update for the room. Great service, very nice ambiance. Room was very clean, quiet large, nice bathroom. A nice surprise was a free minibar and a free bar snack service from 2pm.  Tris service is also available at all Astotel hotels around Paris. We ended up taking a free coffee at a different hotel by Opera. Highly recommended hotel! Bravo"
Hotel Le 123 Elysees - Astotel,https://www.tripadvisor.in/Hotel_Review-g187147-d228783-Reviews-or15-Hotel_Le_123_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,Loved my stay at this place. I had a view of the tip of Eiffel Tower.  This place was recommended by someone I met in Rome.  Service was excellent. Friendly and extremely helpful!  Definitely will stay here again when I come back!
Hotel Le 123 Elysees - Astotel,https://www.tripadvisor.in/Hotel_Review-g187147-d228783-Reviews-or20-Hotel_Le_123_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,"Excellent!!!! So accommodating.  Room and bathroom sparking clean.  Staff helped us with so much, and always pleasant! Bed was very comfortable, large windows in bedroom and bathroom. Provided cold beverages in mini fridge in our room and restocked it daily, as well as an electric kettle.  Handy location close to metro and only a few blocks from Champs-Elysées… and in between Place de Concord and the Arch de Triumph. We felt safe at this location. Complete warm breakfast each morning with many options.  We will definitely use this hotel again, and will recommend it to anyone we know coming to Paris."
Hotel Le 123 Elysees - Astotel,https://www.tripadvisor.in/Hotel_Review-g187147-d228783-Reviews-or20-Hotel_Le_123_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,"Friendly and helpful personell, nice rooms, good decor, location, clean. Opem bar and free mijibar were nice extras. The street was very noisy, but for that you are deadsmack in the centee of Paris. Good calue for money as well."
Hotel Le 123 Elysees - Astotel,https://www.tripadvisor.in/Hotel_Review-g187147-d228783-Reviews-or20-Hotel_Le_123_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,My sons and I spent 14 days at the 123 Élysées - Astotel and had an incredible stay.  Everything was perfect.  The service was amazing.  Salvatore at the front desk took extra special care of us during our stay - he recommended restaurants and was always available to answer all of our questions.  The rooms were beautiful and well appointed.  We would highly recommend this hotel!
Hotel Le 123 Elysees - Astotel,https://www.tripadvisor.in/Hotel_Review-g187147-d228783-Reviews-or20-Hotel_Le_123_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,"We had a great stay! All the staff were extremely friendly and helpful. The room was beautiful, very luxurious and very clean. A great location, we were able to discover the whole city on foot. We look back on our stay with great pleasure!"
Hotel Le 123 Elysees - Astotel,https://www.tripadvisor.in/Hotel_Review-g187147-d228783-Reviews-or20-Hotel_Le_123_Elysees_Astotel-Paris_Ile_de_France.html#REVIEWS,"We picked this hotel due to its location and its high rating/good reviews on booking.com. The staff were very friendly and helpful, welcome drinks/snacks and complimentary mini bar were a great bonus after travelling. Location was great and room size was very good for 3 people.  Downside was a very small and crowded breakfast room which did not make you feel at ease during the current world health situation.  Overall exceeded our expectations."
Hotel Villa Saxe Eiffel,https://www.tripadvisor.in/https://www.tripadvisor.in/Hotel_Review-g187147-d228791-Reviews-Hotel_Villa_Saxe_Eiffel-Paris_Ile_de_France.html#REVIEWS,"We will be back. We felt spoiled, everything was perfect. we were made welcome and everybody was most accommodating. Luxury amenities, like fitness and sauna and quality products like l'occitane. Only missing is a pool, but i understand that space is an issue in Paris :-)"
Hotel Villa Saxe Eiffel,https://www.tripadvisor.in/https://www.tripadvisor.in/Hotel_Review-g187147-d228791-Reviews-Hotel_Villa_Saxe_Eiffel-Paris_Ile_de_France.html#REVIEWS,"We stayed here for 5 days in October 2021 and what a stay it was.   From start to finish we were made to feel at home and even though we arrived at the hotel 3.5 hours before our check-in time, we was told our room was ready for us which was a great surprise after being very tired from the flight and the taxi ride.  Our room was amazing, the style was stunning and it was very spacious. We had a great flatscreen tv in the room which was perfect as I took my Firestick with me (good job I did as there wasn’t any English channels).   The location of this hotel is unreal, you turn the corner of the street and the Eiffel Tower is literally right in front of you (with a bit of a walk to get right to it but it’s right there) and you have numerous French restaurants and supermarkets"
Hotel Villa Saxe Eiffel,https://www.tripadvisor.in/https://www.tripadvisor.in/Hotel_Review-g187147-d228791-Reviews-Hotel_Villa_Saxe_Eiffel-Paris_Ile_de_France.html#REVIEWS,I was lied to and ripped off by the hotel receptionist here who has a kickback scheme with a cab driver to overcharge people. I was a woman traveling alone put in an unsafe situation by a hotel employee. There’s a flat rate to cab to the airport but I was overcharged and the hotel receptionist set it up. He took cash from the driver when I got in the cab from the hotel. I was not allowed out of the cab until I paid over the flat rate. I’ve never written a review before but I felt this was important. The hotel receptionist is working with the cab driver to take advantage of people and steal money. I knew the flat rate but as a single woman traveling at the very early hours of the morning I did not feel safe fighting what I knew was wrong. Please do not use this hotel.
Hotel Villa Saxe Eiffel,https://www.tripadvisor.in/https://www.tripadvisor.in/Hotel_Review-g187147-d228791-Reviews-Hotel_Villa_Saxe_Eiffel-Paris_Ile_de_France.html#REVIEWS,"Revisiting Paris after many years, the choice of staying at Hotel Villa Saxe Eiffel was perfect for my business trip. It was close to the venue (walking distance, 10mins). And close enough to walk to the Eiffel Tower or other attractions, Museums or metro stations. I highly recommend future guests to this wonderful boutique Hotel, tucked away in the finest residential areas of Paris."
Hotel Villa Saxe Eiffel,https://www.tripadvisor.in/https://www.tripadvisor.in/Hotel_Review-g187147-d228791-Reviews-Hotel_Villa_Saxe_Eiffel-Paris_Ile_de_France.html#REVIEWS,They let us take their electric bikes for free around Paris! So kind + caring accomodations. Perfect area for family stay. Self serve wine with an amazing private patio above the reception we reccommend. Brasserier down the street is delicious too.
Hotel Villa Saxe Eiffel,https://www.tripadvisor.in/Hotel_Review-g187147-d228791-Reviews-or{}-Hotel_Villa_Saxe_Eiffel-Paris_Ile_de_France.html#REVIEWS,"We will be back. We felt spoiled, everything was perfect. we were made welcome and everybody was most accommodating. Luxury amenities, like fitness and sauna and quality products like l'occitane. Only missing is a pool, but i understand that space is an issue in Paris :-)"
Hotel Villa Saxe Eiffel,https://www.tripadvisor.in/Hotel_Review-g187147-d228791-Reviews-or{}-Hotel_Villa_Saxe_Eiffel-Paris_Ile_de_France.html#REVIEWS,"We stayed here for 5 days in October 2021 and what a stay it was.   From start to finish we were made to feel at home and even though we arrived at the hotel 3.5 hours before our check-in time, we was told our room was ready for us which was a great surprise after being very tired from the flight and the taxi ride.  Our room was amazing, the style was stunning and it was very spacious. We had a great flatscreen tv in the room which was perfect as I took my Firestick with me (good job I did as there wasn’t any English channels).   The location of this hotel is unreal, you turn the corner of the street and the Eiffel Tower is literally right in front of you (with a bit of a walk to get right to it but it’s right there) and you have numerous French restaurants and supermarkets"
Hotel Villa Saxe Eiffel,https://www.tripadvisor.in/Hotel_Review-g187147-d228791-Reviews-or{}-Hotel_Villa_Saxe_Eiffel-Paris_Ile_de_France.html#REVIEWS,I was lied to and ripped off by the hotel receptionist here who has a kickback scheme with a cab driver to overcharge people. I was a woman traveling alone put in an unsafe situation by a hotel employee. There’s a flat rate to cab to the airport but I was overcharged and the hotel receptionist set it up. He took cash from the driver when I got in the cab from the hotel. I was not allowed out of the cab until I paid over the flat rate. I’ve never written a review before but I felt this was important. The hotel receptionist is working with the cab driver to take advantage of people and steal money. I knew the flat rate but as a single woman traveling at the very early hours of the morning I did not feel safe fighting what I knew was wrong. Please do not use this hotel.
Hotel Villa Saxe Eiffel,https://www.tripadvisor.in/Hotel_Review-g187147-d228791-Reviews-or{}-Hotel_Villa_Saxe_Eiffel-Paris_Ile_de_France.html#REVIEWS,"Revisiting Paris after many years, the choice of staying at Hotel Villa Saxe Eiffel was perfect for my business trip. It was close to the venue (walking distance, 10mins). And close enough to walk to the Eiffel Tower or other attractions, Museums or metro stations. I highly recommend future guests to this wonderful boutique Hotel, tucked away in the finest residential areas of Paris."
Hotel Villa Saxe Eiffel,https://www.tripadvisor.in/Hotel_Review-g187147-d228791-Reviews-or{}-Hotel_Villa_Saxe_Eiffel-Paris_Ile_de_France.html#REVIEWS,They let us take their electric bikes for free around Paris! So kind + caring accomodations. Perfect area for family stay. Self serve wine with an amazing private patio above the reception we reccommend. Brasserier down the street is delicious too.
Hotel Villa Saxe Eiffel,https://www.tripadvisor.in/Hotel_Review-g187147-d228791-Reviews-or5-Hotel_Villa_Saxe_Eiffel-Paris_Ile_de_France.html#REVIEWS,"Nice and tidy hotel. Friendly staff. Very nice and easy that we could rent the electric bikes from the hotel, so that we could cycle around the city. Breakfast was perefect everything arranged very well."
Hotel Villa Saxe Eiffel,https://www.tripadvisor.in/Hotel_Review-g187147-d228791-Reviews-or5-Hotel_Villa_Saxe_Eiffel-Paris_Ile_de_France.html#REVIEWS,"Good Price. Great Location. Thank u. Next Time i Will take the Same Hotel. Everything was fine and the eiffel Tower, was in the near. Good TV Channels in all languages and good quality. Thank u , i will visit u nextt time."
Hotel Villa Saxe Eiffel,https://www.tripadvisor.in/Hotel_Review-g187147-d228791-Reviews-or5-Hotel_Villa_Saxe_Eiffel-Paris_Ile_de_France.html#REVIEWS,"Hotel Villa Saxe is a perfect little bolt hole. Hidden away in the quiet streets a quality residential area south of the Seine, it is a short walk to the Eiffel Tower and Metro stations for the livelier areas of Paris. The hotel is clean and comfortable with a lovely lounge and friendly staff who speak good English. Room service is very quick and everyone is helpful. For work or leisure, it's the perfect base. NB there are no English TV channels apart from CNN News."
Hotel Villa Saxe Eiffel,https://www.tripadvisor.in/Hotel_Review-g187147-d228791-Reviews-or5-Hotel_Villa_Saxe_Eiffel-Paris_Ile_de_France.html#REVIEWS,"We really likes the rooms, staff, location, and price. I very much recommend this hotel! The staff spoke great English and was very friendly. Also a nice sauna. TV selection has very little slection but I think this is normal for france."
Hotel Villa Saxe Eiffel,https://www.tripadvisor.in/Hotel_Review-g187147-d228791-Reviews-or5-Hotel_Villa_Saxe_Eiffel-Paris_Ile_de_France.html#REVIEWS,Excellent and staff outstanding and friendly. The room was well equiped and breakfast well served respecting covid restrictions. Ideally located in the 7th. Quite and friendly boutique hotel. Would certainly recommend.
Hotel Villa Saxe Eiffel,https://www.tripadvisor.in/Hotel_Review-g187147-d228791-Reviews-or10-Hotel_Villa_Saxe_Eiffel-Paris_Ile_de_France.html#REVIEWS,Staff friendly and nice. The ambiance and style of hotel is amazing. I loved sauna and the view on Paris roofs from my room. Bed is comfortable and rooms are clean. Would definitely stay there again 👍👍👍
Hotel Villa Saxe Eiffel,https://www.tripadvisor.in/Hotel_Review-g187147-d228791-Reviews-or10-Hotel_Villa_Saxe_Eiffel-Paris_Ile_de_France.html#REVIEWS,"Very kind staff always willing to support on any request, room and bathroom bigger that the standard in Paris, very clean, quiet and relaxing. Nice area good for food delivery too. Metro station close by and Eiffel Tower close and visible when walking to the hotel. I recommend this hotel."
Hotel Villa Saxe Eiffel,https://www.tripadvisor.in/Hotel_Review-g187147-d228791-Reviews-or10-Hotel_Villa_Saxe_Eiffel-Paris_Ile_de_France.html#REVIEWS,"Verry friendly Staff , and beatifull style. Place where this hotel stay is the best place on Paris on my opinion. You can feel safety . Every where i'm close Area od clean and the most important every where is near ."
Hotel Villa Saxe Eiffel,https://www.tripadvisor.in/Hotel_Review-g187147-d228791-Reviews-or10-Hotel_Villa_Saxe_Eiffel-Paris_Ile_de_France.html#REVIEWS,Friendly staff could not have been more helpful during our short stay on a 24hr business trip to Paris. Hotel was in a good location so that any downtime was spent soaking up & enjoying surrounding sites.
Hotel Villa Saxe Eiffel,https://www.tripadvisor.in/Hotel_Review-g187147-d228791-Reviews-or10-Hotel_Villa_Saxe_Eiffel-Paris_Ile_de_France.html#REVIEWS,"The stay at the Hotel Villa Saxe Eiffel was really enjoyable. I was there to celebrate my birthday there and the hotel staff welcome us with a bottle of Champagne, a box with Pralinés and a card written for me. The price was really good regarding to the quality you get. The area is a really nice place to stay because its quiet and a little bitt hidden. The bathroom was really clean and comfortable too and offers everything you need. Also the breakfast was r"
Hotel Villa Saxe Eiffel,https://www.tripadvisor.in/Hotel_Review-g187147-d228791-Reviews-or15-Hotel_Villa_Saxe_Eiffel-Paris_Ile_de_France.html#REVIEWS,"Clean, good location and excellent service! Very friendly staff made my stay in this hotel very comfortable. I highly recommend this hotel for business travelers and tourists! Value for money indeed i all aspects!"
